ds,yhat,yhat_lower,yhat_upper
2024-06-20,21134.193959066997,16748.14159542392,25576.91293223857
2024-06-21,20515.22012062393,16145.611950541954,24569.259315044736
2024-06-22,20809.07776797052,16275.140251798035,25411.3292953055
2024-06-23,20949.227661506004,16012.656100182474,25565.92719164386
2024-06-24,21003.19802116841,16515.845150632642,25364.43382147535
2024-06-25,20636.57886628521,16276.757787025548,25173.502014783633
2024-06-26,20442.737056865713,16084.729882676693,24787.17094694232
2024-06-27,20914.675532035722,16418.21958252238,25509.247049306727
2024-06-28,20334.661984264298,15902.111190613743,24811.063892128037
2024-06-29,20672.84577214851,16345.892649573578,25238.358414661398
2024-06-30,20861.79077093532,16360.198161100096,25497.15611032623
2024-07-01,20967.983412189722,16748.467407991036,25720.245057713906
2024-07-02,20655.85246082492,15967.162725382697,25418.805996519746
2024-07-03,20517.51328148872,15572.03169178793,25074.177616492692
2024-07-04,21044.659287760194,16832.209634553405,25408.8017826095
2024-07-05,20518.22491873057,15865.525278291996,25181.123525893043
2024-07-06,20907.037985837527,16216.901935450034,25383.712132202676
2024-07-07,21142.38809149105,16820.868968353003,25481.229066549684
2024-07-08,21289.569364565876,17073.43430365377,25812.98963183907
2024-07-09,21011.93307526544,16432.902900214533,25606.61866953565
2024-07-10,20900.661945089185,16521.30927432461,25404.163155168473
2024-07-11,21446.687985838416,16637.608597131893,25666.232604466964
2024-07-12,20930.37745418534,16288.275748417476,25313.482949077963
2024-07-13,21320.2001305633,16959.792898634616,25830.50172633649
2024-07-14,21547.309131572198,16859.899365701393,26292.835100450877
2024-07-15,21677.089164915036,17245.22956051126,26128.526022923957
2024-07-16,21373.208618927692,16766.169932029312,25861.977231678866
2024-07-17,21227.387302517047,16819.630812562467,25699.797834677007
2024-07-18,21731.30183947393,16853.125776207766,26182.60748356321
2024-07-19,21166.2526388146,16399.055026777944,25597.25100881168
2024-07-20,21501.810139723177,17002.642366086646,25827.06661479587
2024-07-21,21670.367170625592,17561.549160656134,26063.030001509185
2024-07-22,21738.656083492817,17281.460172312796,26311.724931897552
2024-07-23,21371.766907571295,16677.64567665929,25923.36433113692
2024-07-24,21162.87926542208,16550.035004572725,25949.265526776795
2024-07-25,21605.131030805882,17263.92469185481,26038.125717307616
2024-07-26,20981.248645772965,16475.138530758344,25510.94365699826
2024-07-27,21262.157782978604,16936.942643762843,25945.8470123778
2024-07-28,21381.50214396265,16882.60477936777,26254.31893204607
2024-07-29,21407.129942470103,16588.52667557151,25578.998129101263
2024-07-30,21005.085117120376,16426.62459328188,25447.48054930931
2024-07-31,20769.316706452857,16340.9409000523,25425.23549665783
2024-08-01,21193.52992733938,16807.821975952513,25428.067361131278
2024-08-02,20560.804292220106,15796.693734512852,25188.64963027884
2024-08-03,20842.19771545463,16355.595610785414,25269.012491682006
2024-08-04,20971.26450398519,16327.596284635814,25401.764620573886
2024-08-05,21015.546725082695,16629.73428994185,25720.97626641337
2024-08-06,20640.57578176916,16376.179839274391,25099.277120322986
2024-08-07,20439.597266118268,15508.588006942897,24911.19086831482
2024-08-08,20905.442131721145,16590.256895237744,25314.12590220255
2024-08-09,20320.16890066746,15855.580709717648,24652.50152255844
2024-08-10,20653.695134204092,16270.765225239304,24932.40020557383
2024-08-11,20838.345262663694,16406.463289412997,25308.67729670734
2024-08-12,20940.373413607264,16273.476071327681,25804.420610113546
2024-08-13,20623.99718638471,16088.179149640686,24966.968305602808
2024-08-14,20481.154558510938,15977.439332775464,25029.93066004439
2024-08-15,21003.406103807025,16373.421305177717,25735.65038714967
2024-08-16,20471.606424364414,15770.183318275062,24923.1080944579
2024-08-17,20854.562283401712,16282.606748430788,25103.858310961074
2024-08-18,21083.603884004187,16544.181925385594,25786.23007550503
2024-08-19,21224.127390958507,16856.962787967517,25740.922451797316
2024-08-20,20939.64422486367,16516.39750694018,25272.34449980009
2024-08-21,20821.54902735181,16630.961993780704,25593.180148855077
2024-08-22,21361.02832894866,16695.062237998492,25531.337756202116
2024-08-23,20838.73381261533,16429.975490758356,25327.26275237724
2024-08-24,21223.43778739163,16749.084982323733,25773.26436969556
2024-08-25,21446.597573727224,16687.927952528604,25836.622684333488
2024-08-26,21573.887272429845,17211.443319021106,26254.085949249635
2024-08-27,21269.232924715703,16489.604738826547,26044.391847919753
2024-08-28,21124.563526565154,16769.86702551353,25856.65765328596
2024-08-29,21631.700559343095,17424.9918589911,26163.619439706617
2024-08-30,21072.01060461776,16544.6284853097,25157.054423568512
2024-08-31,21415.03935418763,16856.311069798292,26213.834525410253
2024-09-01,21593.054412236022,17176.863496530535,26111.94860983594
2024-09-02,21672.556033078912,17211.656760914797,26051.130380297218
2024-09-03,21318.292428323406,16934.81946160939,25933.52562031815
2024-09-04,21122.99266835344,16546.41871485892,25765.569392266516
2024-09-05,21579.240320023997,16871.724271893636,26299.4899760821
2024-09-06,20969.112772671393,16102.295537101261,25391.384757623848
2024-09-07,21262.804841220706,16333.040609575843,25912.14218972963
2024-09-08,21393.164207727965,16987.787724562117,25851.94984975976
2024-09-09,21427.197893014258,17061.378741361776,26018.33208165815
2024-09-10,21030.086325193253,16708.61918350038,25827.83669960675
2024-09-11,20794.917852705436,16442.30727011332,25151.747985403254
2024-09-12,21214.566564953457,16605.42520234949,25484.812732810322
2024-09-13,20571.338004457917,15931.486379978276,25064.887876530727
2024-09-14,20835.60091686633,16386.02069955822,25563.25682262825
2024-09-15,20940.332101087584,16126.095468025243,25374.521309774344
2024-09-16,20952.63301496903,16451.436397001773,25531.91694049025
2024-09-17,20537.754150616303,15966.650858383198,25317.116341819572
2024-09-18,20288.839478882637,16108.306483983608,24522.52451654445
2024-09-19,20698.81330377404,16109.38549490063,24992.296204868788
2024-09-20,20050.033633873045,15415.097784291984,24395.41390693395
2024-09-21,20312.92980434153,15857.305114119532,24532.20455543165
2024-09-22,20420.551079067307,15949.38934340759,25160.32152938283
2024-09-23,20440.08464905759,15790.550606969267,24483.431792784784
2024-09-24,20036.878905170935,15469.318642022083,24103.270087400888
2024-09-25,19804.184258442863,15162.554750819116,24348.85091606468
2024-09-26,20235.033934436557,15858.909782074068,24338.70331970625
2024-09-27,19611.88904504005,15700.867144073622,24118.30934619461
2024-09-28,19905.265972346882,15233.131317393818,24191.425829703825
2024-09-29,20048.27319074562,15758.828897358382,24280.419797094008
2024-09-30,20108.116422334326,15577.29026994806,24598.85958747003
2024-10-01,19750.108548923967,15126.62414287235,24641.153078707386
2024-10-02,19567.397146540054,15300.906543757557,23965.61608655719
2024-10-03,20052.83268793115,15508.95995737893,24493.83463760394
2024-10-04,19488.602339871242,15168.001522753148,23752.563168868623
2024-10-05,19844.847994507316,15276.64946564268,24533.14505097995
2024-10-06,20054.196224058516,15613.44109079599,24310.905176401775
2024-10-07,20183.25955369012,15769.7729781809,24644.062351015553
2024-10-08,19896.645891887933,15388.11707613262,24382.714786151675
2024-10-09,19786.689298654353,15266.392190345308,24253.452856357853
2024-10-10,20345.3253349448,15767.511792015159,25060.47187639287
2024-10-11,19853.735989949204,15652.801222048116,24433.94793547204
2024-10-12,20280.982760087667,15874.095249412218,24820.20284031909
2024-10-13,20558.555365059783,15747.134266449528,24762.976203377337
2024-10-14,20751.895154843864,16077.556809923075,25317.54662302138
2024-10-15,20524.429575104,15754.73440098975,25003.392907192643
2024-10-16,20467.330278823316,15947.50652123102,24993.531002203887
2024-10-17,21071.417429423298,16420.964999156695,25145.66963420865
2024-10-18,20616.834406548795,16149.336380840481,25508.63630819742
2024-10-19,21071.71063780377,16794.50433310538,25642.997030131326
2024-10-20,21366.739150648642,17312.2268361698,25918.761920210607
2024-10-21,21566.726993426666,17054.95161319565,26431.94686988983
2024-10-22,21334.654002239713,16609.565762453254,25611.399782835473
2024-10-23,21261.451653213648,16938.389917432873,25611.89943739928
2024-10-24,21837.92376745274,17285.57928522177,26377.382631812092
2024-10-25,21344.43259868274,16929.767513765593,25748.778061243254
2024-10-26,21749.567466617482,17291.968681744584,26415.42689976886
2024-10-27,21984.722112215375,17300.774641646025,27009.491638987285
2024-10-28,22115.638665316106,17806.98732476301,26651.992637431547
2024-10-29,21806.4536155027,17187.269836300136,26815.90906645923
2024-10-30,21649.457620717825,17203.849296120472,26401.95645438002
2024-10-31,22136.9911996197,17933.41009601014,26503.560328207015
2024-11-01,21551.100297615845,16959.862116886194,26397.27771287836
2024-11-02,21862.169522824574,17505.856491770006,26692.741929000545
2024-11-03,22003.46002113381,17270.877384043783,26457.588354444168
2024-11-04,22042.610815367985,17613.778963547167,26673.150442234153
2024-11-05,21645.64005210582,17269.930437651186,26303.648363664608
2024-11-06,21406.6591346106,16637.09999234125,25989.29978481363
2024-11-07,21819.722992320105,17241.28868332369,26300.750508280627
2024-11-08,21168.441708928513,16584.985129756904,25685.146610420143
2024-11-09,21424.572530336336,16795.65889082257,26064.833614600353
2024-11-10,21522.520404514264,17051.11773159072,26085.198967270622
2024-11-11,21530.80698404804,17298.776032254944,26137.793163243598
2024-11-12,21116.045530461375,16430.43753483873,25700.759815198813
2024-11-13,20872.635552971806,16608.354906842036,25676.007272701474
2024-11-14,21294.601117767903,16692.40010533733,26193.644056594447
2024-11-15,20665.198543490125,16184.358559312894,25007.348171953905
2024-11-16,20955.512787801556,16549.85275574349,25537.84833792662
2024-11-17,21098.97073809497,16712.729136577218,25481.929244110244
2024-11-18,21162.83116899721,16498.553170108957,25472.25287860586
2024-11-19,20812.188408590413,16283.9343885458,25295.20599959214
2024-11-20,20639.70292620748,16100.472746280351,25352.4287951078
2024-11-21,21137.481948360033,16432.260397162616,25842.80350419412
2024-11-22,20586.73479842238,15841.488513190201,25278.70502049063
2024-11-23,20956.42107909112,16794.495089454576,25384.387208402914
2024-11-24,21177.818589072685,16546.05617318829,25512.855216105032
2024-11-25,21316.069313616157,16862.26164870651,25905.782485932774
2024-11-26,21034.239044114947,16704.01897671506,25364.955002894607
2024-11-27,20923.102329446283,16226.678026746322,25426.09885235275
2024-11-28,21473.07437351795,16944.813974538167,26374.464574334357
2024-11-29,20963.913142252117,16118.408457257154,25427.19550749931
2024-11-30,21363.40846708477,17047.508299988378,25884.05727862031
2024-12-01,21601.9838433533,17024.766601897056,25887.74763760004
2024-12-02,21744.268244229777,17123.273947308313,26251.602805102095
2024-12-03,21453.172691342934,17049.95146128714,26002.406987446513
2024-12-04,21319.682701245052,16731.744526725015,25952.663754376645
2024-12-05,21834.78788864226,17410.24334369851,26170.92565260765
2024-12-06,21279.17191893105,16809.892619273072,26023.54223752679
2024-12-07,21621.879794978697,16918.277509518302,26166.637378494765
2024-12-08,21794.888641097157,17007.625678723696,26202.85809791681
2024-12-09,21864.64002721502,17684.00341721251,26621.835779471236
2024-12-10,21496.069537802312,17142.087739103135,25967.113943113003
2024-12-11,21282.34588619941,16852.263312460545,25875.057058979637
2024-12-12,21716.74222475223,17241.847937959974,26173.567349637255
2024-12-13,21082.264365952993,16616.97286746133,25494.645351828593
2024-12-14,21350.25453506995,16767.458835360652,25628.218062497093
2024-12-15,21454.89852243884,16820.121870576466,25998.82707683182
2024-12-16,21464.696007094528,16586.178526447737,25723.47421646112
2024-12-17,21046.43146161997,16539.26149030339,25488.686208948297
2024-12-18,20794.859573450656,15939.805600675412,25359.263135684214
2024-12-19,21204.52935174833,16993.989011590245,25968.395688220033
2024-12-20,20559.37299463712,16090.272171313582,24753.411936468816
2024-12-21,20831.279299041573,16249.495860661329,25335.832135002955
2024-12-22,20954.580411275765,16485.737499192055,25297.473992529427
2024-12-23,20997.512360359993,16280.604871345759,25404.67042705172
2024-12-24,20626.187173587467,16342.443000389938,25071.47935803018
2024-12-25,20434.290605047223,15891.76064057596,25140.52897762232
2024-12-26,20914.92944198041,16648.683629658906,25337.390006898328
2024-12-27,20350.253962352963,15723.10120786454,24684.785656595697
2024-12-28,20710.074538187393,16316.416615315895,25207.29065891266
2024-12-29,20926.400127371744,16536.562923945356,25491.035929990667
2024-12-30,21064.957799117507,16356.304981737594,25495.37710978196
2024-12-31,20789.22958721219,16182.006646194608,25282.467901057145
2025-01-01,20690.21902708017,16401.12116024695,25255.140885464192
2025-01-02,21258.369541085773,16754.008599837798,25713.929618566974
2025-01-03,20773.258367339407,16383.69088618104,25218.61427390517
2025-01-04,21202.28312056423,16688.769235005235,25868.99683342775
2025-01-05,21475.26684547274,17139.677340422702,25888.505096631674
2025-01-06,21656.038900090516,16990.476886513177,26244.900741139707
2025-01-07,21406.526279494297,17270.72210774427,25746.506623093555
2025-01-08,21316.56622247487,16877.36200212736,25849.999002152283
2025-01-09,21875.86096449247,17386.271614890382,26251.04411763483
2025-01-10,21363.69727965959,16743.598708829344,25975.633971333722
2025-01-11,21747.64712678144,17080.817428600658,26406.982667403823
2025-01-12,21958.17478745718,17726.442170896495,26475.703812976204
2025-01-13,22060.207677291575,18006.27436456184,26526.92922221958
2025-01-14,21717.205606125735,17423.55274920898,26633.73579388744
2025-01-15,21520.939814691115,17007.156810124194,26030.175636788586
2025-01-16,21963.403443973802,17372.09016695552,26168.02356479972
2025-01-17,21326.47716155793,16779.01955055571,25956.24532079652
2025-01-18,21580.567602380965,17159.875915437347,26067.313870798924
2025-01-19,21659.145580788565,17033.133387690505,26427.857017308877
2025-01-20,21630.24300917308,17164.46167785845,26149.556976212112
2025-01-21,21160.445192882322,16538.241527023798,25468.886038939334
2025-01-22,20844.591811950777,16328.121488943045,25228.38112926966
2025-01-23,21177.610266093332,16627.052878153416,26043.505179382195
2025-01-24,20444.107110752942,15932.068187125189,24930.305300267042
2025-01-25,20616.93717497165,16022.700681431957,25202.89207229964
2025-01-26,20631.67912980363,16258.232671733174,25255.667088673654
2025-01-27,20558.078084242756,15780.765676918823,24939.446804821764
2025-01-28,20063.993306050757,15738.574830938122,24423.2324728216
2025-01-29,19745.065553447028,15338.184024963095,24273.12669864114
2025-01-30,20096.528585693668,15876.467579124972,24545.373603533277
2025-01-31,19402.791164126003,14782.664848081511,23948.059453366706
2025-02-01,19636.009394747365,15208.412109314679,24188.966407417574
2025-02-02,19730.57811079888,15226.746719347331,24219.22563147706
2025-02-03,19754.601473277555,15569.233194122527,24254.847121579784
2025-02-04,19373.8801696804,14708.945967216998,23637.79488523632
2025-02-05,19181.628680822945,15042.80938007416,23706.599900676574
2025-02-06,19670.345895855826,15118.974805181891,23940.9761553395
2025-02-07,19121.46386165501,14577.936013628301,23531.5792811812
2025-02-08,19503.992795651113,15167.673813343998,23876.996818631007
2025-02-09,19749.08918762374,15326.134813148034,24511.56055208043
2025-02-10,19921.605194655815,15762.876391230191,24766.18118426184
2025-02-11,19684.154687281643,14967.01968544592,24231.788855176583
2025-02-12,19626.907399559466,14986.496684485923,23761.33869605543
2025-02-13,20239.532504728588,15859.579888806546,24513.391990559325
2025-02-14,19800.914554133407,15069.453149587409,24327.254138658674
2025-02-15,20277.858218758454,15685.888648732542,24807.3738403635
2025-02-16,20599.707171779988,16074.388599266123,25408.89981177157
2025-02-17,20829.93407040447,16362.646977532704,25427.50768156741
2025-02-18,20630.236021960256,16320.203787186078,25261.18377938775
2025-02-19,20590.34631137392,16042.819737872374,25120.093528528014
2025-02-20,21199.98334944511,16595.6729109689,25850.30013721025
2025-02-21,20738.559738848984,16151.333653196423,25168.295859653434
2025-02-22,21173.868176682725,16535.227027476365,25593.608263318354
2025-02-23,21436.670122408297,16805.538925789075,25897.63672331234
2025-02-24,21592.245072814952,17064.57808607294,26188.00358973457
2025-02-25,21304.435979855967,17066.1036826044,26114.632275959048
2025-02-26,21165.402974051165,16658.16719695326,25671.17932524496
2025-02-27,21667.507934550096,17293.809251273702,25883.863739414355
2025-02-28,21092.954536780086,16437.72988541731,25662.88297867367
2025-03-01,21412.402335218194,16843.127853789403,26185.034822364007
2025-03-02,21559.482703742644,17057.806291556804,26086.05924147486
2025-03-03,21602.276372490473,17253.622780727885,26235.73407582841
2025-03-04,21207.289947343743,16583.813210779415,25865.95020980347
2025-03-05,20969.145329025185,16447.98846474519,25460.52429144119
2025-03-06,21382.406185114294,16949.35308284138,25819.526872139588
2025-03-07,20731.167534269753,15965.875670167785,24937.548765098527
2025-03-08,20987.628208563463,16896.50602591294,25404.32609503285
2025-03-09,21086.574974425264,16541.185693687024,25523.876120688976
2025-03-10,21096.83873618978,16356.042052354005,25565.536956152002
2025-03-11,20685.26060498227,16179.393739093708,25560.679670336704
2025-03-12,20446.38185103467,15718.206130556997,24966.657793682858
2025-03-13,20874.281699028605,16413.15800481003,25488.267585791087
2025-03-14,20252.188546396395,15876.77536891609,24447.80365656651
2025-03-15,20551.083621897793,15786.220143722177,24959.069276819188
2025-03-16,20704.224871216604,16336.012053232174,25342.641254189253
2025-03-17,20778.65028469234,16046.027248283432,25257.0814874193
2025-03-18,20439.197062049134,15606.870378459402,25123.03624916937
2025-03-19,20278.24910524145,15611.561809113531,24787.641882458993
2025-03-20,20787.63517710367,16188.90180673061,25313.790258988734
2025-03-21,20248.301634135394,15748.609154496924,25010.54647746976
2025-03-22,20628.977076264542,16074.894872460556,24992.101387869414
2025-03-23,20860.755068809736,15990.37627676669,25271.579419840145
2025-03-24,21008.652607494936,16400.456239225437,25513.532640942954
2025-03-25,20735.67930538998,16624.812533877022,25286.06017603308
2025-03-26,20632.62854243425,16159.273713917752,25051.067086650757
2025-03-27,21190.01186202968,16597.65611983507,25802.308694157742
2025-03-28,20687.75969322638,16235.092044534662,25157.383873779683
2025-03-29,21093.905154269538,16560.87457270607,25561.37454762803
2025-03-30,21339.176760635615,16951.065594309035,25875.278194421433
2025-03-31,21488.557636396534,17278.464220664155,25967.84857994234
